,MC_frame,CrossLinkingMassSpectrometryRestraint_Psi_PSI_Chen,CrossLinkingMassSpectrometryRestraint_Psi_PSI_Trnka,XLs_satif
1594,1594.0,0.25,0.25,0.8888888888888888
1595,1595.0,0.25,0.25,0.8888888888888888
1596,1596.0,0.25,0.25,0.8888888888888888
1597,1597.0,0.25,0.25,0.8888888888888888
1598,1598.0,0.25,0.25,0.8773946360153256
1599,1599.0,0.25,0.25,0.8812260536398467
1600,1600.0,0.25,0.25,0.8888888888888888
1601,1601.0,0.25,0.25,0.8888888888888888
1602,1602.0,0.25,0.25,0.8850574712643678
1603,1603.0,0.25,0.25,0.9003831417624522
1604,1604.0,0.25,0.25,0.89272030651341
1605,1605.0,0.25,0.25,0.8812260536398467
1606,1606.0,0.25,0.25,0.8850574712643678
1607,1607.0,0.25,0.25,0.8888888888888888
1608,1608.0,0.25,0.25,0.8888888888888888
1609,1609.0,0.25,0.25,0.89272030651341
1610,1610.0,0.25,0.25,0.8850574712643678
1611,1611.0,0.25,0.25,0.8888888888888888
1612,1612.0,0.25,0.25,0.89272030651341
1613,1613.0,0.25,0.25,0.896551724137931
1614,1614.0,0.25,0.25,0.896551724137931
1615,1615.0,0.25,0.25,0.8812260536398467
1616,1616.0,0.25,0.25,0.8812260536398467
1617,1617.0,0.25,0.25,0.8850574712643678
1618,1618.0,0.25,0.25,0.8812260536398467
1619,1619.0,0.25,0.25,0.8850574712643678
1620,1620.0,0.25,0.25,0.8812260536398467
1621,1621.0,0.25,0.25,0.8812260536398467
1622,1622.0,0.25,0.25,0.8773946360153256
1623,1623.0,0.25,0.25,0.8850574712643678
1624,1624.0,0.25,0.25,0.8850574712643678
1625,1625.0,0.25,0.25,0.8850574712643678
1626,1626.0,0.25,0.25,0.896551724137931
1627,1627.0,0.25,0.25,0.8850574712643678
1628,1628.0,0.25,0.25,0.896551724137931
1629,1629.0,0.25,0.25,0.8888888888888888
1630,1630.0,0.25,0.25,0.89272030651341
1631,1631.0,0.25,0.25,0.89272030651341
1632,1632.0,0.25,0.25,0.89272030651341
1633,1633.0,0.25,0.25,0.89272030651341
1634,1634.0,0.25,0.25,0.89272030651341
1635,1635.0,0.25,0.25,0.8888888888888888
1636,1636.0,0.25,0.25,0.8850574712643678
1637,1637.0,0.25,0.25,0.896551724137931
1638,1638.0,0.25,0.25,0.8888888888888888
1639,1639.0,0.25,0.25,0.89272030651341
1640,1640.0,0.25,0.25,0.8888888888888888
1641,1641.0,0.25,0.25,0.8850574712643678
1642,1642.0,0.25,0.25,0.89272030651341
1643,1643.0,0.25,0.25,0.8850574712643678
1644,1644.0,0.25,0.25,0.8850574712643678
1645,1645.0,0.25,0.25,0.8850574712643678
1646,1646.0,0.25,0.25,0.8850574712643678
1647,1647.0,0.25,0.25,0.8812260536398467
1648,1648.0,0.25,0.25,0.8888888888888888
1649,1649.0,0.25,0.25,0.8888888888888888
1650,1650.0,0.25,0.25,0.8888888888888888
1651,1651.0,0.25,0.25,0.89272030651341
1652,1652.0,0.25,0.25,0.8812260536398467
1653,1653.0,0.25,0.25,0.8888888888888888
1654,1654.0,0.25,0.25,0.8888888888888888
1655,1655.0,0.25,0.25,0.89272030651341
1656,1656.0,0.25,0.25,0.896551724137931
1657,1657.0,0.25,0.25,0.896551724137931
1658,1658.0,0.25,0.25,0.89272030651341
1659,1659.0,0.25,0.25,0.8773946360153256
1660,1660.0,0.25,0.25,0.8812260536398467
1661,1661.0,0.25,0.25,0.8888888888888888
1662,1662.0,0.25,0.25,0.8812260536398467
1663,1663.0,0.25,0.25,0.8850574712643678
1664,1664.0,0.25,0.25,0.89272030651341
1665,1665.0,0.25,0.25,0.896551724137931
1666,1666.0,0.25,0.25,0.89272030651341
1667,1667.0,0.25,0.25,0.896551724137931
1668,1668.0,0.25,0.25,0.896551724137931
1669,1669.0,0.25,0.25,0.8888888888888888
1670,1670.0,0.25,0.25,0.8850574712643678
1671,1671.0,0.25,0.25,0.8812260536398467
1672,1672.0,0.25,0.25,0.8850574712643678
1673,1673.0,0.25,0.25,0.8888888888888888
1674,1674.0,0.25,0.25,0.8812260536398467
1675,1675.0,0.25,0.25,0.8850574712643678
1676,1676.0,0.25,0.25,0.8850574712643678
1677,1677.0,0.25,0.25,0.8888888888888888
1678,1678.0,0.25,0.25,0.8850574712643678
1679,1679.0,0.25,0.25,0.896551724137931
1680,1680.0,0.25,0.25,0.8888888888888888
1681,1681.0,0.25,0.25,0.8888888888888888
1682,1682.0,0.25,0.25,0.8850574712643678
1683,1683.0,0.25,0.25,0.8850574712643678
1684,1684.0,0.25,0.25,0.8812260536398467
1685,1685.0,0.25,0.25,0.8773946360153256
1686,1686.0,0.25,0.25,0.8850574712643678
1687,1687.0,0.25,0.25,0.8812260536398467
1688,1688.0,0.25,0.25,0.8773946360153256
1689,1689.0,0.25,0.25,0.8888888888888888
1690,1690.0,0.25,0.25,0.896551724137931
